"IPFPNSS","IPMAT","IPDMAT","IPMANSICS","UNRATE","CES1021000001","AWOTMAN","CES0600000008","CES3000000008","CIVPART","LNS11300036","FEDFUNDS"
0.00897905198866811,-0.0089958208599108,-0.0271509264251324,0.00498949024567663,-0.199999999999999,-0.00130548321413038,0,-0.00405680069561443,-0.00852879757291514,-0.200000000000003,-0.600000000000009,0.47
0.00297518995800949,0.0198819375727477,0.0321024936943361,0.0069406288241054,0.0999999999999996,-0.00179782674884965,0,0.00404040953700491,0.0127750884543663,0.200000000000003,0.100000000000008,-0.0100000000000002
0.00887282520501476,0.00588830840329546,0.00982345430273757,0.00885126919324764,0,-0.000981996805590413,0,-0.00404040953700491,-0.00851068966790869,0.0999999999999943,-0.200000000000003,0.02
0.00391834784103029,0.00585383909435455,0.00584273284709402,0.00293437332265789,0.2,-0.00311603368161251,0,0.00402415029972558,0.00422833610952111,0,-0.200000000000003,-0.02
0.000973789479671083,-0.00585383909435455,-0.00292045327203505,0,-0.2,0.00262467342277084,0.1,-1.61289021868294e-05,-1.78035731775994e-05,-0.299999999999997,0,-0.1
0.00971979637729348,0.0077975284930285,0.00195014788432202,0.00875180773474638,0.0999999999999996,-0.00509157706671726,-0.1,-0.00400802139753875,-0.00421053253634351,0.100000000000001,0.600000000000009,0.1
0,0.0154149894617048,0.0173559584035155,0.00579227377593172,-0.199999999999999,0.000164649708118247,0,0,0,0.199999999999996,0.0999999999999943,0
0,0,0.000960191585942294,0,0,0,0,0.00399202126953735,0,-0.0999999999999943,0.0999999999999943,-0.0499999999999998
0.0201058406964778,0.0114072788818729,0.0123408754401257,0.0181227116758977,-0.1,0.000493786529661477,0.1,-1.58728898979055e-05,0.00836824967051653,0.399999999999999,1.30000000000001,0.04
0.0028400160924682,0.0084670264843858,0.0131200602260497,0.00377284336106154,-0.2,-0.0032965251544077,0.1,-0.00397614837963944,-0.00836824967051653,0,-0.300000000000011,0.0299999999999998
0,0.0065392240494635,0.00556606084759537,0.00187925651509735,0.1,0.00625413493442384,0,0.00396040121609686,0.00415801014866379,-0.399999999999999,-1,0
0.0103416655563087,0.00186052239782164,0.00185273076035664,0.00842417404764362,-0.3,-0.00246406695515855,0,-1.56229250803941e-05,-0.00415801014866379,-0.100000000000001,0.300000000000011,-0.0800000000000001
-0.000936041071506466,0.0202404918978805,0.0291490901254354,0.00650221244006222,0.0999999999999996,-0.0019756344917905,0.2,-1.55001511269459e-05,0.0041407926660314,0,0.799999999999997,0.0800000000000001
-0.00469011489341575,0.0153645171112133,0.0204310253239806,0.00462075090555869,0.0999999999999996,0.00525970969298051,0,-1.53788187531312e-05,0.00408970647048401,0.100000000000001,0.0999999999999943,-0.0499999999999998
-0.0104036304451296,-0.0190142653813754,-0.0394667452810875,-0.0148570607588483,0,0.00376340131655173,-0.2,-0.0117570767821623,-0.024759801087726,-0.100000000000001,0,-0.0900000000000003
0.0290431873142962,0.0306063524456866,0.0543074678008217,0.0294930591654619,-0.3,0.00391198542905524,0.1,0.0117724556009154,0.0248281047659058,-0.100000000000001,-0.299999999999997,0.16
0.0128430487668485,0.0123353144987415,0.0154814312278298,0.0180023053912786,0.2,-0.000976562577610807,0.0999999999999996,0.00388326159690411,-6.83036781797819e-05,0.100000000000001,0,0.33
0.0108812457739735,0.0113195558926642,0.0127147925238891,0.0115304186437957,-0.0999999999999996,0.000162826671368244,0.2,-0.00781253973679363,-0.00414051388499015,0,-0.299999999999997,0.0499999999999998
0.0080808141181028,0.00345731835700036,0.00420643967337586,0.00615695943689021,0.199999999999999,0.00016280016316017,0,0.011605546120308,-1.66598638895454e-05,0.100000000000001,0.200000000000003,0.0800000000000001
0.0115626496421997,0.0154116965588207,0.0240341744511023,0.0121945657059239,-0.4,-0.00522279626901234,0.1,-0.00776676981314228,-1.65246920212914e-05,0,-0.100000000000008,0.0699999999999998
0,0.0101440705785878,0.00897279688500419,0.00604196715389138,0.0999999999999996,-0.00081853160009171,-0.4,-0.00767755261433134,-0.00405680069561443,0.0999999999999943,0.5,0.04
0.0105527885902434,0.00419651273888277,0.00485395914618092,0.00771307434385093,-0.2,-0.000327600330530586,0.4,0.0115016490527349,0.00806455983673049,0.200000000000003,0,0.00999999999999979
0.00523644194865325,0.011657402792491,0.0136381812628588,0.00596299915972409,0,-0.00525625388882656,-0.1,-0.00385334432890161,-0.00806455983673049,-0.200000000000003,-0.5,-0.0499999999999998
0.00780059665116672,0.00906163374808733,0.0118843289960293,0.0151632302546769,-0.199999999999999,0.00279582453310745,0,-0.00761905683333519,0,0.300000000000004,0.400000000000006,0.04
0.000863322823533963,0.00979629167820795,0.0125210654101591,0.00083478880600163,0,0,0,0.0114141278018869,0.00400802139753875,-0.200000000000003,-0.400000000000006,0.0300000000000002
0.00944768270878527,-0.00815354082712139,-0.00702480896100477,0.00250345744962077,-0.1,-0.00907372388956773,0,-0.00382387654531335,-1.60001280014033e-05,-0.199999999999996,-0.799999999999997,-0.1
0.0102028245467007,0.0105876919553447,0.00156713254952878,0.00829880281469508,-0.0999999999999996,0.00841658570262194,0.2,-1.42400444289592e-05,-1.58728898979055e-05,0.199999999999996,0.200000000000003,0.0600000000000005
0.00926469209601288,-0.00406021650911992,-0.00864163877104973,0.00412532910043906,-0.1,0.00393636722813895,0.0999999999999996,-0.00376648279547698,-0.00397614837963944,-0.100000000000001,0.899999999999991,0.0199999999999996
0.0124940302535208,0.0113273199866803,0.0117631910128231,0.0155146019342887,-0.0999999999999996,-0.00163827035331021,0,0.00375234961855042,0.00396040121609686,0.200000000000003,-0.299999999999997,0.220000000000001
0.00824537244741519,0.0135843088151413,0.0208259573963749,0.00967875844727839,0,0.00147456404206636,0.1,-0.00375234961855042,-1.56229250803941e-05,0,0.200000000000003,0.0999999999999996
0.00327635478302879,0.01105015788831,0.0143963178831945,0.00640189197528507,-0.2,-0.0021306244231516,0.1,0.00746272120158953,0.00389839917000945,-0.200000000000003,-0.299999999999997,0.18
0.0105837903792758,0.017892861617097,0.0164207133436278,0.0134652083949951,0,0.0031124605354087,-0.1,-0.00375214180505379,-0.00784317746102592,0,0.200000000000003,0.0600000000000005
0.00484730013151413,-0.00231577518999648,0.0103085859128136,0.00549204544127901,0,-0.0615552968274891,0.2,0.00366952790108677,0.00778214044205494,0.200000000000003,0.699999999999989,0.00999999999999979
0.0072243894268258,0.0115256174988021,0.00584182526165877,0.007015429363598,0.1,0.0568007997983368,-0.0999999999999996,-0.00738010729762251,-0.00778214044205494,0,0.5,0.23
0.00558526323532371,0.00609310700408994,0.00581288014040426,0.00465177845970377,-0.1,0.0016420364937435,0,0.00366972888896244,0,0.100000000000001,-0.5,0.27
0.00634243709971871,0.00227537749123563,-0.00145130306083896,0.00463023957233766,0,0.00278528893098518,-0.1,-1.34176858519464e-05,0.00772204609391025,0,-1.19999999999999,0.13
-0.0031648084557534,0.00829595450895404,0.00938367660108863,0.00230710485506114,0,0.00603541510711292,0.1,0.00361644812596906,-0.00388326978674458,0.199999999999996,0.299999999999997,0.23
0.00711021580537041,0.00972304999625972,0.019913819445295,0.0076511375635242,-0.0999999999999996,-0.000976244789542058,-0.2,-0.00365611885889083,0.00379484854790546,0,-0.600000000000009,-0.13
0.00940594774708003,0.00445447232773999,0.00701774212773598,0.00985709662237433,0,-0.000651359736431267,0.1,-1.30329668903695e-05,-0.00383855388651944,0,0.600000000000009,0.13
-0.0015615269135778,-0.0149260610912099,-0.0262148945873761,-0.0106186851236587,-0.1,-0.00408063897671607,-0.1,-1.29393725696314e-05,-1.43481286457581e-05,0.300000000000004,0.0999999999999943,0.23
0.00312061926199903,-3.08156438677543e-06,-0.0050374197300056,0.00456382913057318,0.2,0.00147094902717448,-0.3,-0.00359066813072873,-0.00756144567981187,-0.100000000000001,0.900000000000006,-0.359999999999999
0.0103734753875178,-0.00420592969683664,-0.00168479475670402,0.00298160181922791,0.1,-0.000980392235390148,0,0.00357782134788387,0.00756144567981187,0,-0.200000000000003,-0.46
-0.00627008603120149,-0.0191991850585742,-0.0287210199537746,-0.0113051152070001,-0.1,-0.00327493333474838,-0.1,0.00353964642098026,0.00373810957412146,-0.200000000000003,0.0999999999999943,0.0599999999999996
0.00269392060647666,-0.0186682658959216,-0.0226241109790233,-0.00506916298961047,0,-0.00213447252863297,-0.1,-0.00711746776886413,-0.0075188324140274,-0.199999999999996,-0.0999999999999943,-0.47
0.00942271787898141,0.00947798593839,-0.0022225958994393,0.00648369635461776,0,-0.00428266179200065,-0.0999999999999996,0.00353982670512409,0.00373832211060721,0.299999999999997,0,-0.48
-0.00726849058821832,-0.0110154531519346,-0.00781293074950629,-0.00711689020545059,0,-0.00281015144844155,0,-1.24861871557691e-05,-1.39230196248841e-05,-0.100000000000001,0.0999999999999943,-0.11
0.00114254849105278,-0.00206869291828271,-0.0070325457489866,-0.00142162309284366,0.1,-0.00232018665569722,0,-1.23984105238062e-05,-0.00372439909098232,0.300000000000004,0.200000000000003,0.04
-0.00346661846207219,-0.000374239427265,-0.00792487851389945,-0.00406168745917323,-0.1,0.00248570846357321,0.0999999999999996,0.00695635775985082,0.00740744127786186,0,-0.200000000000003,-0.19
0.0124191914195442,0.0293046354972679,0.0448540981764274,0.0185927213438029,0,-0.0229356333151545,0.1,-0.00700509189080911,-5.44669726030289e-05,0.100000000000001,-0.299999999999997,0.11
0.00139437005856813,-0.00653610454381681,-0.0176069091548401,-0.000172674036505782,0,-0.005263616872897,0,-1.19731083987329e-05,-0.00735297430525883,0,0.100000000000008,0.0900000000000003
0.00521163969388683,0.0125501971673021,0.00863504827108663,0.00830805484421138,0.2,-0.00306905611741826,-0.1,-1.189067711449e-05,0.0036563112031105,0.199999999999996,-0.200000000000003,-0.11
0.01608322506504,0.0110647256388203,0.0151535964048692,0.0181328657519817,-0.1,0,0,0.00340699765460184,-1.33199246095117e-05,-0.100000000000001,0.799999999999997,0.25
0.00910065388258952,0.0130773224951017,0.0102069410610213,0.0100662260953102,-0.1,-0.00102511541524475,0.1,-0.00344218352396064,0.00360341724226632,0.100000000000001,0.400000000000006,0.38
-0.00465399725660909,0.00438394270326992,0.011457616643241,-0.00222723961890292,-0.0999999999999996,-0.00445435034938058,0,0.0101065608451085,0.00709075462564002,-0.699999999999996,-1.2,0.1
0.00576258765580029,6.35698079953784e-05,0.00382171465496128,0.00439510672548371,0.0999999999999996,0.00274348594575091,0,-0.0101636322814407,-0.0107847615420396,0.399999999999999,0,0.0999999999999996
0.00261963485236239,0.00381585870318801,0.00023371166551378,0.00158564367696146,-0.0999999999999996,-0.00222850867919888,0,0.00331660447290716,0.00351476561872466,0,-0.100000000000008,0.34
-0.00254749017132649,0.00760626705155287,0.00658112291540869,0.000980466500428268,-0.2,0.0235743979316201,-0.3,-4.41505976958023e-05,-0.0035522251156479,-0.100000000000001,-0.199999999999989,0.71
0.00855337573136161,0.0151030437410449,0.0171547088888095,0.0125549608348634,0,0.000167602447388226,0.6,-4.3569662450782e-05,0.00347809338352612,0.399999999999999,0.399999999999991,0.36
0.00337652921155218,0.00403035368363325,0.00255067542031418,0.00210259378475941,0.2,0.000837591136998661,-0.1,-0.00657897109804262,-0.00351477111464593,0.100000000000001,0.5,-0.0499999999999998
-0.00323348413933866,0.000997722927097211,-0.00115330206034203,-0.00304258010702574,0,0.0045109089940123,0,0.00653597097978542,-1.20563998384782e-05,-0.200000000000003,0.100000000000008,-0.04
0.00937577573590787,-0.00751616503341746,-0.0207723329265805,0.00491034622292608,-0.2,0.00166555668083479,-0.2,-0.003283935593408,-0.00346620797648622,-0.199999999999996,-0.200000000000003,0
0.00352615552568203,0.00408746432969798,0.00278318307658454,0.000542236133235008,-0.1,0.00299102914911575,0.3,0.00644109381928226,0.0103271141558496,-0.100000000000001,-0.100000000000008,-0.25
0.00244785217536458,0.00116772446738933,0.0135671590688857,0.00627189512204929,0,-0.0792134514687879,0,-0.00648285357541134,-0.00350114908544974,0,-0.0999999999999943,0.13
0.0108746076250257,0.0158507343910719,0.0163412668515699,0.0141071862707358,0,0.0778852095335152,0.0999999999999996,0.00635917538590225,-4.6278085021223e-05,0.100000000000001,0,-0.0899999999999999
0.00177491451686818,0.00521192242795543,0.00321925900292364,9.08148986593638e-05,0,-0.00232867703368722,-0.0999999999999996,-0.0063998762548716,-0.00340700250673942,0.100000000000001,0.400000000000006,0.199999999999999
0.0066440492742017,0.00490137240258548,0.00344216366415617,0.00600571097638003,0,0.000499458929886565,0,0.00313959443198586,0.00333875010934759,-0.100000000000001,-0.300000000000011,0.28
0.00345553654003439,0.01070656347206,0.0137922137913891,0.00804779597684346,0,0.000166430889957603,-0.2,-3.95561796695532e-05,-0.00337253332247212,0.399999999999999,1,0.31
0.00971619023599013,0.00468463059576418,0.00418779127849467,0.00760392102520902,0,-0.00617646567484709,0.2,-3.90632629592158e-05,-1.11111728402502e-05,-0.100000000000001,0.100000000000008,0.18
-0.0080530259842968,0.00289534440814521,0.000728961775807058,-0.00419081899746931,0,-0.00150816953597488,-0.1,-3.85795027149083e-05,0.00329475066781892,0.100000000000001,0.0999999999999943,0.62
-0.00480541255782541,-0.00236803795898188,-0.0115764110582375,-0.00403195759900488,0,0.00100569904554337,0.1,-3.8104673543149e-05,-0.00332764486364079,-0.200000000000003,-0.599999999999994,1.26
0.00731334769525338,0.0133101005157656,0.0142167813108216,0.00605535021279024,0.1,0.00117203864400395,-0.1,-3.76385569418325e-05,-1.08206956626056e-05,0.300000000000004,1.2,0.23
0.00841419838351776,0.000467233845129922,0.00406353425938821,0.00723871175914548,0,0.00949295162810859,0,-3.71809410539825e-05,0.00650393116497283,0,-0.5,-0.290000000000001
-0.00280336635963918,0.0101802603749883,0.0176376281907871,0.00138422037896158,0,0.00923946516781182,-0.1,-3.67316204197277e-05,-0.00331549186054536,0.199999999999996,0.0999999999999943,0.58
-0.00199119504551071,0.00261131203191178,0.00257241017200638,-0.00136546571541318,0.2,0.00622136911708093,0.1,0.00593387659075328,-4.16241753269375e-05,0,-0.0999999999999943,-0.0399999999999991
0.000738935210961689,-0.000197671322653026,-0.00230803475737984,0.001014906355568,0,0.00211950841553321,-0.1,-0.00900442065755813,-0.00323088759961987,0.100000000000001,-0.300000000000011,-0.15
-0.0121307848679146,-0.00527466005844524,-0.0157189862360716,-0.0104661441064784,-0.2,-0.00309926029011809,0,0.00294540663893095,-1.02073625705135e-05,-0.199999999999996,0,-0.15
-0.000409702551810387,-0.00588275258952509,-0.0164970481903461,-0.00536960635832751,0,0.000979751874584878,-0.1,-3.48071250222404e-05,-1.01424507203962e-05,0,-0.0999999999999943,0.120000000000001
-0.0155414475605946,-0.0232493819397841,-0.040271449019293,-0.0220827861817083,0.4,-0.00770053776544177,-0.1,-0.00881922957637604,-1.00781561007679e-05,0.199999999999996,0.900000000000006,0.00999999999999979
0.0026841755019773,-0.00563698065439855,-0.0153918703545419,0.00077807824167131,0.3,-0.00230528671168617,-0.0999999999999996,0.0117216892290426,-1.00144709105354e-05,0,0.0999999999999943,0
-0.000535258274890982,-0.00235194587356169,-0.000413113111764396,-0.00285963247777765,0.2,-0.00148478126757912,-0.1,-0.00297085969031308,0.0031297686171956,0.200000000000003,-0.200000000000003,-1.22
0.000337696289175238,-0.00693920227284073,-0.0187841887348612,-0.00356650877303899,0.199999999999999,-0.00463346849154256,-0.1,-3.36069499202729e-05,-0.00628932890756406,0,0.200000000000003,0.34
0.000302579051085328,-0.00331697304110712,-0.00568231038727474,-0.00233711996997599,0.2,-0.00182618129941492,0,-0.00290266308788456,0.00936044275956371,-0.300000000000004,0,-0.15
-0.00234550625380692,-0.00451346245647732,-0.0010872312662249,-0.00301974286644224,0.1,0.00513799091692402,-0.1,0.00570604386377638,-0.00316847251164254,-0.0999999999999943,-0.5,-0.34
0.000871758828534297,0.00501402451419919,0.00121476309196478,0.00310100392604706,0.0999999999999996,-0.000330687833701049,0.1,-0.00290191022396025,-0.00311030371051313,0.199999999999996,0.900000000000006,-0.4
-0.0107545513190406,0.0120246770038421,0.0179814318558749,-0.00682084089330903,0.0999999999999996,0.00856254202324358,-0.1,0.00278084045130256,-9.4675004380651e-06,-0.100000000000001,-0.100000000000008,-0.59
-0.00684706304524418,-0.00692054208495341,-0.0219117743673194,-0.00845400265808083,0.300000000000001,0.00163827035331021,-0.2,-0.00286041837006379,0.0060881703616944,-0.0999999999999943,0.5,-0.33
-0.0158331867615784,-0.0267514005705194,-0.057643825072784,-0.0226019291794675,0.0999999999999996,0.000818129801013256,0,-0.00839946016973125,-0.0183207387973288,0.199999999999996,-0.299999999999997,-0.0899999999999999
-0.00605868082319772,-0.00600388719506784,-0.015818710998345,-0.00613008160610118,0.4,0.00098087305559158,-0.1,0.00559440924212273,0.00916036939866438,0,0,-0.6
0.0229845453523096,0.0223783506051296,0.0534921295719863,0.0260055172539557,0.199999999999999,-0.00130804466001511,-0.1,0.011072643243089,0.0182375875497809,0,0.200000000000003,-0.699999999999999
0.00369199602714909,0.0138647047921796,0.0246248213882674,0.00843172441347395,-0.199999999999999,-0.00986525593811027,0.3,-0.00291083407443082,-0.00626139650306512,0,-0.5,-0.760000000000001
0.000877161905278534,-0.00594569524951671,-0.00608933388305744,0.000475148068468823,0,-0.00779634039416255,0,-0.00552421780376266,-0.00308724362946955,-0.299999999999997,-0.600000000000009,-0.42
-0.0029412718912063,0.0019080839927077,0.00330746374541624,-0.00208327511729411,0.0999999999999996,-0.00266800224962171,0,-2.93774190487372e-05,-0.00888894741724622,-0.100000000000001,0,-0.0100000000000002
0.00504990121594773,0.00659255683600835,0.00130257238115172,0.00523671637606782,-0.0999999999999996,0.000500792932593086,0,0.00264831624018869,0.00588236990306634,0.100000000000001,0.5,0.45
0.000738108151182804,0.0117055862481115,0.0208336658881905,0.00671407415845726,0,0.00116754245603801,0.1,-0.00272038883173442,-3.44000206431438e-05,0.100000000000001,0.200000000000003,0.47
0.00405240174243859,0.00448258567951187,-0.00699377226703746,0.00251108869302197,0,-0.00150137654359828,0,-2.82937456692611e-05,-3.40000170033772e-05,-0.400000000000006,-1.2,0.28
0.0112561497558184,-0.0244263073280373,-0.0400725338808208,0.00169658519294202,0.0999999999999996,-0.0317163869188866,0,-0.00266304276685436,-0.00291961183905531,0.300000000000004,0.900000000000006,0.4
-0.0058049447500399,-0.00590134347857685,-0.0268478560789589,-0.011911597236705,0.0999999999999996,0.0295437446336457,0,0.00524239406131,0.00286934669038552,0.100000000000001,0.599999999999994,0.260000000000001
0.0142251394105131,0.0189537591949582,0.041853507846799,0.020036395495111,-0.0999999999999996,0.0108163131223629,-0.1,-0.00527002295007772,-0.00576370471675003,-0.100000000000001,0.200000000000003,-0.0200000000000005
0.0102689890763581,0.00298761825531946,0.0277166228374828,0.0147524938354007,-0.2,-0.111780728102551,0.1,0.00259396453306704,0.00573067470898514,0,-0.0999999999999943,-0.35
0.0057863034228105,0.00168459065158277,-0.00423691068077492,0.00368830470695025,0.2,0.00774340152299491,0,-0.00520834510713808,-0.00859190699001733,0.299999999999997,0.0999999999999943,-0.29
0.00566126509902354,0.0203633608803577,0.010997801484248,0.00924238480244721,0,0.1037062555618,0.1,0.0129034048359078,0.0199070995540207,0,0.900000000000006,-0.77
0.0193313432240179,0.0305854472081695,0.0421509730831753,0.0252759103327147,-0.2,-0.0024865325700052,0,-0.00524053209033859,-0.0114278749687653,-0.199999999999996,-1,-0.63
0.00951793257319133,0.0109083469259121,0.0151193757415045,0.00824888049613159,-0.0999999999999996,-0.00666114036678245,0.2,-5.82733603498031e-05,0.00552418424901879,0,0.0999999999999943,-0.21
0.00470652982932185,0.00977562202355564,0.0117617567464552,0.00695766786214014,0.0999999999999996,0.0050000104167065,0,-5.73937498364874e-05,-0.0056173006212723,0.299999999999997,0.200000000000003,0.53
