"CMRMTSPLx","IPFPNSS","IPDCONGD","IPBUSEQ","IPMAT","IPNMAT","IPFUELS","CE16OV","UNRATE","UEMPMEAN","UEMPLT5","UEMP27OV","USGOOD","CES1021000001","USWTRADE","AWOTMAN","AWHMAN","HOUSTW","AMDMNOx","BUSLOANS","WPSFD49207","CPIMEDSL","CUSR0000SA0L5","CES0600000008","CES3000000008","INVEST","LNS11300002","LNS11300036","LNS11300060","LNS11324230","FEDFUNDS"
-0.028039690770095,-0.00342716229542139,-0.0199671340444838,0.0021463935701056,-0.0165479858918034,0.0004391540231512,0.0102677783241383,-0.0145367237890355,0.6,-0.0999999999999996,0.152052043170337,0.0253178079842895,-0.0119042916394871,-0.00246359084097492,0.00157616274608863,-0.0999999999999996,40,5.79605775076537,-0.0111260460162157,0.00180254472416852,0.00902261759963707,-2.06613704700764e-05,-0.00333890126551495,-2.01091929180608e-05,-0.00468384931242649,0.00348999295443964,-0.5,-0.5,-0.599999999999994,-0.600000000000001,-0.13
0.00985257015068264,0.00228607941527592,-0.00118845069150941,-0.0107783367142442,-0.023637095078672,-0.00879884119624386,0.0301855319513251,0.019689533129096,-0.2,-0.4,0.0405818696541722,-0.0206666368085591,0.00376104928265697,0.005354183979561,0.00392957224278767,-0.4,40,5.75890177387728,-0.010788158463173,0.00656375907842888,-0.00902261759963707,-2.04748108640906e-05,0.00332779009267448,-0.0089485607898423,0,0.0241359776278944,1.2,1.2,0.700000000000003,0.799999999999997,0.0800000000000001
-0.0315178875809519,0.00569243810217612,0.00945882985639379,0.00324571663041429,-0.00915363952955373,0.00156262028066045,-0.0279164503014093,0.00148466879774212,-0.1,-0.699999999999999,-0.00984658983675946,-0.102528746485301,-0.00370943238327115,-0.0102996486045157,-0.00209385008261886,0.3,40.1,5.7037824746562,0.0120305170296913,-0.00307595420953444,0,-0.00451468035452684,-0.00332779009267448,0.0089485607898423,0,0.00379809800274433,0.100000000000001,0,0,-0.0999999999999943,-0.0699999999999998
0.00855275514797604,-0.0114134646576014,-0.0106439132376308,-0.0130353907299283,-0.0162232977908401,0.000878089910272717,-0.00454043069749899,0.00167895671884644,0.300000000000001,0,0.0115742032811372,0.0178348676360347,-0.00694051576663313,-0.00555638218535748,-0.00138584586856005,-0.2,39.9,5.73009978297357,0.0189655829516955,0.0020061629692445,0,0,0,-0.00447428039492115,0,-0.00998060589936145,0.5,-0.5,0.199999999999989,0.0999999999999943,-0.53
-0.00686601296620282,-0.00575796920674154,-0.0387931566322486,-0.0121106025515743,0.0011675759772185,-0.00832465334990795,0.0247196374652887,-0.00392195964459674,0.0999999999999996,0.699999999999999,-0.0168266227097469,0.0100503358535011,-0.0036448881800073,-0.0281038494686401,-0.000374882853499514,0,39.9,5.70044357339069,-0.0346402984807526,-0.010325827592589,0.00298953884836628,0.0044943895878391,0,0.00445435034938024,0,0.0321759407311459,-0.299999999999997,0,0,-0.0999999999999943,-0.0899999999999999
-0.00126524897117619,-0.00231250304491582,0.0110626174543591,-0.0133810182052994,-0.00467850566240591,-0.00526955188399647,-0.0078004200792483,-0.000212436649155379,0.0999999999999996,-0.4,0.0214190532839567,0.0246926125903721,-0.00339647615868977,0.0292761825454635,0.00907010305133316,0,39.7,5.8664680569333,0.0590889164625654,-0.00266644316474762,-0.00597907769673256,-0.0044943895878391,0.00331675262599385,-1.97532815146007e-05,0.00466201310581127,-0.0241130505380358,-0.200000000000003,-0.400000000000006,0.100000000000008,0.199999999999996,-0.25
0.0160896710017919,-0.00813613506321831,-0.012301044661081,-0.00902119871761586,-0.01654932207544,-0.00708181875805147,0,0.0056294696269461,-0.0999999999999996,0.700000000000001,-0.0403209745763382,0.128028474427292,-0.00251559275262459,-0.00661232296825176,-0.00543965573806737,-0.1,39.4,5.4249500174814,-0.00703255428660121,0.00354435216655435,0.00298953884836628,0.00447428039492115,-0.00331675262599385,-0.00443459706786564,-2.16335493089526e-05,0.0115180383282709,0.300000000000004,0.0999999999999943,0.200000000000003,0.300000000000004,-0.38
-0.0190320628983436,0.00581827195040185,0.0110762505463513,-0.00796086458425638,-0.00358219856105757,-0.00604811697892194,0.00557671824081085,-0.00962865383282896,0.6,0.6,0.051710619340696,0.194408444077537,-0.00552502128975441,-0.00162301769305362,-0.0017574368387443,0.1,39.7,5.71042701737487,-0.0763109690204864,0.00116290781144901,0.00894193737566162,-0.00447428039492115,0.00330578813449955,0.00441501820911694,-0.00464037955650232,0.0123812874011335,-0.5,-0.599999999999994,-0.400000000000006,0,-0.13
-0.00982189180161441,-0.0104973867292704,-0.0336037383108239,-0.00228622184940353,-0.0266690420807723,-0.0105271643811422,-0.0156944337837004,0.00724151303646892,0,0.4,-0.0275562786197048,-0.0286757999766669,-0.00810578992465949,-0.0162266306904888,-0.00172304046824223,-0.3,39.3,5.62040086571715,0.00197031021161642,0.000804686278040645,-0.00894193737566162,0.00445435034938013,-0.00330578813449955,-0.00883003641823388,-0.00464037955650232,-0.00917243484131269,0.5,1.09999999999999,0.299999999999997,0.5,-0.0300000000000002
0.00782275991501002,-0.0141660172561227,-0.034777602643806,-0.0231424268498719,-0.0273998133540001,-0.0027712056225413,0.00675840783673021,-0.00501945900598066,0.5,-1.5,0.201728448892697,0.00724640852076774,-0.0134417104026117,-0.0125350882431743,-0.00142562395182644,-0.1,38.4,5.76519110278484,0.0128137710817438,0.00628495516840744,-0.00297177038915741,-1.97532815140455e-05,0.00329489589685261,0.00441501820911694,0.00928075911300463,-0.000740140034977799,0,-0.199999999999989,-0.200000000000003,0.199999999999996,-0.46
-0.036167537966044,-0.00118995558964308,-0.0373866788009698,0.00700269629916228,0.0087998259719062,0.00399035103111567,0.0089388546292426,-3.04057649351819e-05,0,1.3,-0.109492096300588,0.144303489606433,-0.00215889548445958,-0.00854706057845878,-0.00157805781386156,0.1,39.3,5.68357976733868,-0.0572963862084954,-0.0117299362048926,0.00297177038915741,-0.00443459706786609,-0.00329489589685261,0.00441501820911694,-0.00464037955650232,-0.00103708274881864,0,1.3,-0.199999999999989,0,-0.53
0.0122212724172854,0.00118995558964308,-0.00545848391948178,-0.00934786823644762,-0.00753795699744852,0.0046167631345706,0.040330136146987,-0.00286227776790149,0.300000000000001,-0.0999999999999996,0.0780809610904969,0.0383188643021368,-0.00487462374557879,-0.00939407847800844,-0.00210795832026989,0,39.4,5.66296048013595,0.0246026072414001,-0.000388814578511365,0.00297177038915741,0.00441501820911672,0,-1.94067360789196e-05,0,-0.0108626151720968,0.299999999999997,0.200000000000003,-0.100000000000008,-0.299999999999997,1.09
0.0235680418358974,0.00474158865231677,5.50089802153764e-06,-0.00117465163514385,0.00878877737050354,0.0196507508754866,-0.0526424851958995,0.00398667580166823,0,0.5,-0.0892900456252166,0.0426849198509505,0.00108530507722726,-0.00263382288751224,-0.000527684607623868,0,39.5,5.83773044716594,0.00214406833248582,0.00445265933467365,-0.00594354077831483,-0.00441501820911672,0,-0.00439561147303802,0,-0.0108089961526341,0.200000000000003,-0.600000000000009,0.400000000000006,0,-0.52
-0.0291367021483442,0.0152699091075239,0.0699938977048009,0.0105225198715915,0.0295596975416217,0.0130413115168162,0.00112480960935057,-0.00725480228830655,0.0999999999999996,1.4,-0.0746448849182979,0.14463664735971,-0.000325467862921869,-0.00778698842153869,-0.00128268022264244,0.1,39.5,5.62762111369064,0.0577186492486579,0.00140232452003497,-0.0029983965973468,0.00439561147303813,0,0.00437637459979889,0.00921665510492398,0.00739043308675402,-0.600000000000001,-0.299999999999997,-0.100000000000008,-1,-0.53
0.0284057750928994,0.00696976933836879,0.0313892817326296,0.00116236328633157,0.029889535180128,0.0139693555690279,0.00672525865715246,0.00114658749939522,0.0999999999999996,0.0999999999999996,0.0109290705321898,0.0686603141177402,0.00492491862710587,0.00015633549629257,0.000905592092679264,0,39.7,5.59098698051086,0.0121857872428919,-0.00568029312781526,0.00297166399024773,-0.00439561147303813,0,-1.90692308432716e-05,-0.00463998807751231,0.00750929781236565,0,-1.2,0.200000000000003,0.100000000000001,0.49
0.0179414017139337,0.010360416882953,0.0328273415643281,0.00809893096715486,0.0151965211721343,0.00992403901259298,-0.0306307564421431,0.0082774623951618,-0.199999999999999,0.6,0.0518366250175974,0.0772628108019457,0.0051156515537123,0.0042118461764602,-0.000113154172680652,0.0999999999999996,40,5.8348107370626,0.022865053657009,0.00937326902202207,0.00299850299625648,0.00437637459979889,0,-1.89037703572925e-05,-2.08504915507612e-05,0.0140774911942127,0.5,-1.2,0.299999999999997,0.199999999999996,-0.25
-0.0200274077927283,0.00798762176296774,0.0177869972252234,0.00573336232652633,0.013825496676243,0.00549830166558429,0.0711403833154174,-0.005851036061431,0.0999999999999996,1.1,-0.0286520977243594,0.0656828015437876,0.00118095456314649,0.00015565413682328,0.002486438894028,0.2,40,5.78382518232974,-0.0160592494462044,-0.00446838837211594,0,-0.00437637459979889,0.00328407520119001,-0.00433840159859833,-2.06613704697434e-05,-0.0131039287932522,-0.5,0.699999999999996,-0.399999999999991,-0.199999999999996,-0.56
0.0353053484238828,0.00679611584079609,0.00234567396979069,0.00457244967364723,0.019264588640989,0.0187905921589735,-0.0162237535166789,0.0037121600516663,-0.4,-0.300000000000001,-0.0504404911128571,-0.0963197710056773,0.0045497201458371,0.00310800560986646,0.00532874272040118,0,40.1,5.75574221358691,0.0574427636987682,-0.00127435502037487,0.00299850299625648,0.00435730536895562,-0.00328407520119001,0.00431966114451632,-2.04748108644237e-05,0.0074046842574429,-0.100000000000001,0.900000000000006,-0.299999999999997,-0.100000000000001,0.83
0.00587397231531384,-0.00226024391867163,-0.0579179552333242,0.0147177001611842,0.00224221521789403,-0.00354507149746253,-0.0377848061254471,-0.00473389877370956,0.1,-0.899999999999999,0.0888223953255824,-0.0630581359671369,0.000266987052714995,0.00356230532370994,-0.00213559212692083,0.1,39.5,5.79301360838414,-0.0155872618835904,0.000899770053417903,-0.00599700599251296,-1.89037703575146e-05,0,-0.00431966114451632,-0.0135645158744446,0.00196703748771299,-0.299999999999997,1.7,-0.100000000000008,-0.600000000000001,-0.12
-0.00170481002968437,0.0168247264787902,0.0543950123438615,-0.00112447230501012,0.017758998006447,0.0267941075665097,0.0464713172178959,0.00575081457117399,-0.2,-0.200000000000001,-0.0261595298380311,-0.0275962323009944,0.00399627546630299,-0.00729307290294923,0.00168637263821481,0.1,40.3,5.85507192220243,0.00818925338279186,0.00216148008611183,0.00299850299625648,-0.00433840159859811,0,0.00858374369139148,0.022594060627675,0.00215008344240886,0.299999999999997,-1.30000000000001,0.299999999999997,0.200000000000003,0.38
0.015876622391561,0.0165501452719692,0.0437353082686731,0.0266443791077098,0.0131152945548649,0.0152585364168765,0.0118200324803523,0.00245454668688971,-0.4,1.1,-0.100403193470398,-0.0705582253155885,0.00646668213448187,0.00077839188175588,0.00149661419037628,0.0999999999999996,40.7,5.8406416573734,0.0335748600401615,-0.00120952375938232,0.00299850299625648,0,0,-0.00431934490493391,-0.0135442251077571,-0.0203703304003868,-0.200000000000003,0.200000000000003,-0.299999999999997,-0.100000000000001,0.35
0.000782336023426922,0.00654033018773559,0.0178578177685362,0.0032811797032477,0.0140123855110996,0.0144161856300005,-0.0118200324803523,-0.00274282076166799,-0.0999999999999996,-1.2,0.0569548929274717,-0.0372383451401186,0.00284900477607408,-0.00593103034090081,-0.000860279456845525,0,40.4,5.79301360838414,0.0315721186651956,0.0117014830790301,-0.00299850299625648,0.00431966114451665,0,-0.00426439878645757,0.00447428039492115,0.00629302092769013,-0.299999999999997,-0.200000000000003,-0.0999999999999943,0.199999999999996,-0.28
0.00768735933136888,-0.00873507551459074,-0.0223736865540642,-0.0032811797032477,-0.00751868338418538,-0.027781474898565,0.0118200324803523,0.00315132677011754,-0.2,-0.5,-0.0192145649446251,-0.0907137136881655,-0.00237360662117325,-0.000156555773314082,0.004964456548322,0,40,5.89989735358249,-0.00382802905862967,-0.0110938547640247,0.00298953884836628,-0.00431966114451665,0,0.00424629088145112,-1.99300455409057e-05,0.00138580421861612,0.399999999999999,-0.399999999999991,0.0999999999999943,-0.0999999999999943,-0.18
-0.0042823833595218,0.0130741658234035,0.00564278755167136,0.0141303139712434,0.0160521314198112,0.0295056599978114,0.00745170217420865,0.0064834447515203,-0.3,0.699999999999999,-0.123088087886076,0.0132647486584831,0.00909455604755216,-0.00141010599158609,0.00490288097242342,0,40.4,5.66988092298052,0.00576502038119031,-0.0068806450734189,-8.91071022834922e-06,0.00430108189939027,0.00653597097978542,-0.00424629088145112,-1.97532815146007e-05,-0.010768772050799,0.100000000000001,-1,0.200000000000003,0.399999999999999,0.22
0.0111167071871918,0.00754839663688989,0.0145177057806034,0.0128785344726747,0.00105668952947324,0.00104228575913989,-0.00212455587762328,-0.000676534066741397,0.0999999999999996,-1,0.134777291701754,-0.0665904051932555,0,-0.00361266394644844,0.00244245551072186,0,40.6,5.91620206260743,-0.0296908542162111,0.0079357576364254,-0.00596125627627586,-1.84201073891721e-05,-0.00653597097978542,0.00422833610952111,-0.00443459706786564,-0.00443346455696059,-0.200000000000003,-0.300000000000004,-0.0999999999999943,0,0.48
-0.00733517243382664,0.00748812973914914,0.0230130239590856,0.00637760030601697,-0.00106104035384558,-0.00114251072363691,0.00846591531421126,-0.0018213981628179,0,-0.0999999999999996,-0.0549391876094942,-0.0253579355900815,0.00776713055885736,-0.00473187002783337,0.00236275814132281,0,40.6,5.99893656194668,-0.0135767390026356,0.00461254679893797,0.00298062813813793,-0.0042826617920011,0,-1.78035731775994e-05,0,0.0110579381310449,0,0.600000000000001,0,-0.800000000000004,-0.0700000000000003
0.0095694640846471,0.00531718068147757,0.00862797911230873,0,-0.0138925502380709,0.00229723121085357,0.00210666434066686,0.0047497458903063,-0.0999999999999996,0.6,-0.0542377562388845,0.00640002184546784,-0.000259666070894227,-0.00174064447778388,0.00158434844585553,0,40.6,5.97126183979046,0.00415159871424464,-0.00314976022466729,-0.00298953884836628,0.00426439878645768,0.00325203538637764,-0.00421053253634351,0.00441501820911694,-0.00310204355177834,0,0.400000000000006,0.0999999999999943,0.200000000000003,-0.42
-0.00788845834840934,0.00106005184604285,-0.0184259271806728,0.0094907795992274,-0.00323458992424719,0.00565156733297467,0.00105033464013982,-0.000269950060877377,0,-0.4,0.0350242739630593,-0.090060823918181,-0.00348604635144234,-0.010668041624367,0.00319788550630928,0,40.5,5.87211778947542,-0.00599568478508061,0.0087567732918088,0.00298953884836628,-0.00426439878645768,-0.00650407077275528,0,-0.00883003641823388,0.00887310903297589,0,0.199999999999989,0,-0.299999999999997,0.32
-0.00545225776119551,0.00949023661621817,0.0216428615369071,0.00835066789080896,0.00859804295106459,0.00147970137573372,0.00209736545413719,-0.00280880074714851,-0.0999999999999996,-0.5,-0.00376175992189154,-0.0140599855682986,0.00322631283656705,-0.0114305357889579,3.6697921067308e-05,0,40.5,5.95064255258773,0.0139539903244366,-0.0114514136265496,0,0.00424629088145112,0.00325203538637764,0.004192878260036,0.00883003641823388,-0.00441101731932925,-0.0999999999999943,0.400000000000006,-0.0999999999999943,-0.5,0.0299999999999998
0.0230444029175079,0,-0.0140168647600287,0.0103543562467658,0.00213910388273986,0.00040244364320019,-0.0362897522288752,0.00726861747493501,0.3,-0.0999999999999996,0.0837081887718805,0.0534149359189087,0.000155848204164144,0.00870552007688641,0.00110031186600867,-0.0999999999999996,40.5,5.98645200528444,-0.00600708548292062,0.00023845385940291,0.00298953884836628,-0.00424629088145112,0.00325203538637764,-1.7506849555482e-05,-1.94067360789196e-05,-0.00318213287214064,0.599999999999994,0.700000000000003,0.5,0.5,0.22
-0.0158646627330086,0.00627715500103943,0.0129485760309667,-0.00103062435506596,0.00851529102899118,0.0064544815728782,0.0310353877939313,0.00333929946557099,-0.1,-0.4,0.0103449198423933,-0.119252235207051,0.0028011222797133,-0.00482704074831553,7.33110956669947e-05,0.0999999999999996,40.5,5.95064255258773,0.0443670058460199,0.00546530890403574,0.00592582480958592,0,-1.05414622071365e-05,-0.00417537141048052,-0.00439561147303802,0.00260628782452699,0,-0.600000000000009,0,0.199999999999996,-0.0300000000000002
0.0197783609684965,-0.00313365217424266,0.00427919911720354,0.00411613958584844,-4.34160626383573e-06,-0.00664495137661314,0.00105254850971281,-0.00116152679358272,-0.199999999999999,0,-0.0667899578559101,-0.0444517625708336,-0.000207221676129521,-0.00387847932857088,-0.000696672500448692,-0.0999999999999996,40.3,5.91350300563827,0.019639741902731,0.000437387663971389,-0.0148500991777665,0.004228336109521,-0.0032414939241705,0,0.00437637459979889,0.0137883328656736,-0.399999999999999,0.700000000000003,-0.400000000000006,-0.399999999999999,0
0.0107739963210136,0.00625389271462229,0.00106372950126854,0,0.00843912403499036,0.0121784761924935,0.00838605044147789,-0.00398624007815584,0.3,-0.799999999999999,0.11642378575294,-0.139761942375159,-0.00212650167009087,-0.0109077190548454,-0.00124788976041046,0.0999999999999996,40.5,6.0913098820777,-0.0256474674888683,-0.00272653324715089,0.00593473551981427,-0.004228336109521,0,0.00415801014866379,-0.00437637459979889,-0.0176813186395472,-0.100000000000001,-0.299999999999997,0.0999999999999943,-0.299999999999997,0.04
-0.0278613876551574,0.00103912664789307,0.00743586763259385,-0.00618058033969859,-0.00526610071782896,-0.00674690845126946,0.0145097742920393,0.00149483562224262,-0.2,0.299999999999999,-0.0594012137932518,0.147635998806065,-0.00213103331771158,-0.00574572704407306,0.00110115999968396,0,40.3,5.94017125272043,0.049626280942574,-0.00244088723116898,-0.00298062813813793,0.00421053253634351,0,-0.00415801014866379,0,0.0121098536075239,0,-0.700000000000003,-0.0999999999999943,0.0999999999999943,-0.00999999999999979
0.0133137810552171,0.0103323068292203,0.0105270590631115,-0.0041417114156439,0.00421509678319598,-0.00403205868141443,0.0223807599801908,0.00186540768469179,0.2,0.200000000000001,-0.00115540163055616,0.0645385211375711,0.0019752579454817,-0.00263765401851135,0.00366180056903698,-0.0999999999999996,40.5,6.0591231955818,-0.00727512868485647,-0.000299942082753635,-8.91071022834922e-06,-1.76542763075105e-05,0.00323102058144675,0.0041407926660314,0.00435730536895562,-0.00503592032201361,0.200000000000003,0,0.200000000000003,0,-0.0100000000000002
0.0127155314585501,0.00818611014307624,0.0104173935437966,0.0144215581647251,0.0146144764582008,0.0216527511449196,0.0238586840694346,-0.000715905053843002,0.2,0.299999999999999,0.0713792318819593,0.09296786653666,-0.0015070809660358,-0.00033019646989807,0.001862367935904,0.0999999999999996,40.5,6.07993319509559,0.0110007341081229,-0.00122578163191101,0.00298953884836628,-0.004192878260036,-0.00323102058144675,-1.70754821693375e-05,-1.89037703572925e-05,-0.013119389402358,0.200000000000003,0.400000000000006,0,0,0.0800000000000001
-0.0089012236041679,0,0.00206885572866833,-0.00615521837816546,0.0144039663384699,0.0158637909362893,0,0.00486698635141281,-0.2,0.4,-0.0882843269779219,0.00334448472284698,0.000260003641516349,0.00197954535113798,0.00225939384042473,0,40.5,6.0137151560428,0.0176286621124575,-0.000483184344547194,-0.00299850299625648,0,0,-1.69352312087145e-05,-1.87404540820113e-05,0.000909271343741302,0,-0.400000000000006,0.200000000000003,0.100000000000001,-0.02
0.0218359913478317,0.0111524203232327,0.00824113363718082,0.0092186781044048,0.00915132216356485,-0.00268217908131074,-0.048300547167881,0.00431134133993361,0,0,0.00936226850161415,-0.0134455807093508,0.00570304324672932,0.00640659275471211,0.00239956486706117,-0.2,40.5,6.07073772800249,-0.00877548534324291,0.00565459855444228,0.00299850299625648,0,0,-0.00410678195265335,-0.00431966114451632,0.00320822910805063,0.199999999999996,0.100000000000008,0.0999999999999943,-0.199999999999996,-0.0800000000000001
0.0061930933267238,0.0040247851745554,0.0162731596396308,-0.00306345972623934,0.023013181875414,0.0149977130616405,0.0183884624563406,-0.000399239970702681,0.2,0,0.0853598489511569,0.0234124406247434,0.00289092142900849,0.00228982762793528,7.26242783279929e-05,0.2,40.5,6.11368217983223,0.0116836166377148,-0.00336825636877736,0.00299850299625648,0.00417537141048063,0,0.00408998525152526,0.00430108189939071,-0.000536837806886403,0.100000000000001,-0.700000000000003,0,0.299999999999997,0.1
-0.0126806438587472,0.00200633425568952,0.0170103876259917,0.00408253100383371,0.00394878428669898,0.00733184495966244,0.00806478724691173,0.000502720616218255,-0.300000000000001,-0.5,-0.0841957044657837,-0.19062035960865,-0.00144441603652901,0.00277347432861141,-0.000254208052500538,0.1,40.7,6.08449941307517,-0.0395248776019432,0.00691222601584718,-8.96414789020028e-06,-1.73612618170615e-05,0.0032206147000422,-1.66598638895454e-05,-1.84201073899493e-05,0.00332983745435111,-0.399999999999999,0.200000000000003,-0.0999999999999943,0,-0.00999999999999979
0.0276097973840912,-3.49185786063799e-06,-0.000993815675122356,0.0141590171537418,-0.00990135223006616,-0.00832897733062321,-0.0131404490823144,0.00377709701449014,0,0,-0.0152406232497135,0.0916671885258245,0.00268082853755658,-0.000977995187976255,0.00068984299731234,0,40.6,6.08221891037645,0.0361930396558261,-0.00776793829795475,-0.00597907769673256,-0.00415801014866357,-1.03390697940853e-05,-1.65246920212914e-05,-1.82630055431954e-05,0.00160346910309261,0.199999999999996,0.799999999999997,0,0,0.0299999999999998
-0.00678955323140507,0.00897905198866811,0.00198664466115517,0.0238057058823475,-0.0089958208599108,0.0211635421292424,0.0171485828204636,4.41783923559314e-05,-0.199999999999999,-0.0999999999999996,-0.00949562030992634,-0.050525245194649,0.000720535285934076,-0.00130548321413038,0.00228397510783029,0,40.6,6.04025471127741,-0.0310978361768086,-0.00423700811758954,0.00298953884836628,0.00414079266603151,-0.00321027563024812,-0.00405680069561443,-0.00852879757291514,-0.016134492031072,-0.299999999999997,-0.600000000000009,-0.100000000000008,-0.100000000000001,0.47
-0.00936709241050693,0.00297518995800949,0.017680909005009,-0.00294615960012878,0.0198819375727477,0.0090988501403948,0.00895936080608983,0.00390941254220678,0.0999999999999996,0.299999999999999,0.0106762579913413,0.0703994314017322,0.00236382432781923,-0.00179782674884965,0.00119428926849441,0,40.6,6.08449941307517,0.0275422298737098,0.00675259476455548,0,-0.00414079266603151,0,0.00404040953700491,0.0127750884543663,0.020392395780636,0.399999999999999,0.100000000000008,0,0.300000000000004,-0.0100000000000002
0.0271846944445127,0.00887282520501476,0.000974470135639116,0.0175481494000276,0.00588830840329546,0.00201790962659576,0.00296702892138922,0.00175865449671164,0,-0.299999999999999,0.0250522860107871,-0.0532724666089317,0.00174359018531511,-0.000981996805590413,0.00317781576107734,0,40.7,6.08904487544685,0.0177051728900714,0.00478188331091101,0.00298953884836628,0,0,-0.00404040953700491,-0.00851068966790869,5.30667015068431e-05,0.200000000000003,-0.200000000000003,0.200000000000003,-0.200000000000003,0.02
-0.0194739900969871,0.00391834784103029,0.00968120558535279,0.00770141331072294,0.00585383909435455,0.00845749015530917,-0.00197704081863348,-0.000395427689484862,0.2,-0.6,0.0673036818961066,-0.0171269647928005,-0.00313037486530732,-0.00311603368161251,0.00316774922920526,0,40.7,6.04500531403601,-0.0183433351346203,0.00452925898382706,-0.00298953884836628,0.00412371718386195,0.00320000273067089,0.00402415029972558,0.00422833610952111,-0.00587155020833041,-0.100000000000001,-0.200000000000003,0.299999999999997,0.100000000000001,-0.02
0.00764024217089698,0.000973789479671083,0.00288579277125445,-0.00191979999019187,-0.00585383909435455,-0.0144588561168737,-0.00595721619385436,-0.000791324777518199,-0.2,0,-0.0468018248519195,-0.061344650648695,0.00189992098025016,0.00262467342277084,0.00344432028224428,0.1,40.6,6.12905021006055,-0.0190113670093126,0.00182689688580329,-0.00298953884836628,-0.00412371718386195,-1.02073625707355e-05,-1.61289021868294e-05,-1.78035731775994e-05,0.0122439270259118,-0.200000000000003,0,-0.200000000000003,-0.399999999999999,-0.1
0.0239016085860477,0.00971979637729348,0.00191796052689552,0.0256018474091069,0.0077975284930285,0.0171327231824745,0.00595721619385436,0.00166984072783905,0.0999999999999996,0.199999999999999,0.0173237078974564,0.0281708769666968,-0.00447313016089979,-0.00509157706671726,0.00493051840240888,-0.1,40.1,6.0591231955818,0.105588206140057,-0.0134255685668183,0.00597907769673256,0.00410678195265346,-0.00318979536810016,-0.00400802139753875,-0.00421053253634351,-0.016948427245822,0.100000000000001,0.600000000000009,-0.0999999999999943,0.0999999999999943,0.1
0.00216570965459084,0,0.00573574176318603,-0.00469367504101603,0.0154149894617048,0.0147639951932104,0.00493779792381321,0.00618627864730037,-0.199999999999999,-0.300000000000001,-0.0552374964184654,-0.0343121449887791,0.00841548480487653,0.000164649708118247,-0.00128388034754146,0,40.7,6.06610809010375,-0.0370219419549951,-0.00220593353214893,-0.00298953884836628,-0.00410678195265346,0,0,0,-0.00498481336188394,0.399999999999999,0.0999999999999943,0,0.200000000000003,0
-0.0288426792209897,0,-0.00765370229008155,0.0121580304354913,0,-0.00508263372949802,-0.00098510938794627,0.00017452768489612,0,0.300000000000001,0.0429742435146245,0.0362943061927705,0.000868299464622524,0,0.00149770024073348,0,40.6,5.89440283426485,-0.00695981836147475,0.000678980772250704,-0.00298953884836628,0,0,0.00399202126953735,0,0.0106597358671889,-0.0999999999999943,0.0999999999999943,0,0,-0.0499999999999998
